articleID,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL,articleWordCount
5a90598410f40f00018c2b37,By BRIAN MAST,article,I Get AR-15s. I Still Support a Ban.,"['Gun Control', 'Firearms', 'Parkland, Fla, Shooting (2018)', 'School Shootings and Armed Attacks', 'Marjory Stoneman Douglas High School (Parkland, Fla)', 'National Rifle Assn', 'Parkland (Fla)', 'Florida', 'House of Representatives', 'United States Politics and Government']",68,OpEd,23,2018-02-23 18:12:15,Unknown,I’m a congressman who was in the Army. I know how lethal these weapons are because I used them in combat.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/23/opinion/brian-mast-assault-weapons-ban.html,991
5a9055d910f40f00018c2b2b,By RONDA KAYSEN,article,How Far to the Suburbs? Farther Than You Think,"['Suburbs', 'Real Estate and Housing (Residential)', 'New York City', 'Commuting']",67,RealEstate,1,2018-02-23 17:56:34,Unknown,"City dwellers who decamp to the suburbs want to believe that they won’t be that far from the city, but commuting realities often prove them wrong.",The New York Times,News,https://www.nytimes.com/2018/02/23/realestate/i-can-see-new-york-from-my-house.html,1367
5a9050b810f40f00018c2b1c,By GARDINER HARRIS and ISABEL KERSHNER,article,Casino Mogul Offers to Fund Israel Embassy,"['Israel', 'Diplomatic Service, Embassies and Consulates', 'Jerusalem (Israel)', 'United States International Relations', 'United States Politics and Government', 'Palestinians', 'State Department', 'Adelson, Sheldon G', 'Netanyahu, Benjamin', 'Trump, Donald J']",68,Washington,1,2018-02-23 17:34:43,Middle East,The State Department is reviewing whether the offer by Sheldon Adelson to donate up to an estimated $500 million is legal.,The New York Times,News,https://www.nytimes.com/2018/02/23/world/middleeast/trump-embassy-jerusalem-.html,1572
5a90501410f40f00018c2b15,By ANDY NEWMAN,article,"Gothamist Will Publish Again, Bought by Public Radio’s WNYC","['Gothamist LLC', 'WNYC', 'Radio', 'Mergers, Acquisitions and Divestitures', 'Public Broadcasting', 'DNAinfo', 'Ricketts, J Joe', 'New York City']",68,Metro,18,2018-02-23 17:31:58,Unknown,"One of two local news sites shuttered by their billionaire owner is being revived by New York’s public radio station, but the other, DNAinfo, will stay dark.",The New York Times,News,https://www.nytimes.com/2018/02/23/nyregion/gothamist-dnainfo-deal-wnyc-publish-again.html,692
5a904ed110f40f00018c2b13,"By KEITH BRADSHER, ALEXANDRA STEVENSON and CHRIS BUCKLEY",article,"With Takeover, China Signals It Will Tame Debt","['China', 'Anbang Insurance Group Co', 'Mergers, Acquisitions and Divestitures', 'Credit and Debt', 'Xi Jinping', 'Waldorf Astoria Hotels and Resorts']",68,Business,1,2018-02-23 17:26:36,Unknown,The Chinese government’s move to tame an ambitious global deal maker reflects an official willingness to finally curb the country’s addiction to borrowing.,The New York Times,News,https://www.nytimes.com/2018/02/23/business/anbang-china-xi-deals.html,1333
5a904bc110f40f00018c2b03,By ANN CARRNS,article,"A New Tax Scam, and Tips  On How to Deal With It","['Tax Preparers and Preparation', 'Federal Taxes (US)', 'Computer Security', 'Income Tax', 'Frauds and Swindling', 'Identity Theft', 'Federal Trade Commission', 'Internal Revenue Service']",66,Business,4,2018-02-23 17:13:32,Unknown,"A big deposit from the I.R.S. unexpectedly shows up in your bank account. What should you do? First off, don’t spend it. You may be a victim of identity fraud.",The New York Times,News,https://www.nytimes.com/2018/02/23/your-money/income-tax-scam-tips.html,943
5a90494210f40f00018c2afb,By MELISSA CLARK,article,Transform Your Weeknight Cooking,"['Cooking and Cookbooks', 'Cookware', 'Chickens', 'Meat']",68,Dining,1,2018-02-23 17:02:54,Unknown,Calling home cooks everywhere: It’s time to get acquainted with the adorable and versatile quarter-sheet pan.,The New York Times,News,https://www.nytimes.com/2018/02/23/dining/sheet-pan-recipes.html,778
5a90455b10f40f00018c2aea,By PATRICIA MAZZEI and JESS BIDGOOD,article,"In Florida, Plan for Age Limits on Gun Owners","['Gun Control', 'Florida', 'Scott, Richard L', 'State Legislatures', 'Parkland, Fla, Shooting (2018)', 'School Shootings and Armed Attacks', 'Marjory Stoneman Douglas High School (Parkland, Fla)', 'National Rifle Assn']",68,National,1,2018-02-23 16:46:13,Unknown,The state’s governor and Republican leaders proposed on Friday the most significant move toward gun control in Florida in decades.,The New York Times,News,https://www.nytimes.com/2018/02/23/us/florida-gun-control.html,1312
5a903ed510f40f00018c2ac8,By MOLLY WORTHEN,article,No Way to Measure Students,"['Tests and Examinations', 'Colleges and Universities', 'Social Conditions and Trends', 'Science and Technology']",68,OpEd,1,2018-02-23 16:18:25,Sunday Review,Colleges should stop trivializing the transmission of knowledge.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/23/opinion/sunday/colleges-measure-learning-outcomes.html,1782
5a9038e110f40f00018c2aad,By DAVID TANIS,article,Meatballs With a Bounce of Turkish Zeal,"['Cooking and Cookbooks', 'Recipes', 'Meat', 'Turkish Food (Cuisine)']",68,Dining,3,2018-02-23 15:53:00,Unknown,"Made with ground lamb, this version of a beloved dish is spiced with cumin, coriander, cinnamon and a touch of cayenne.",The New York Times,News,https://www.nytimes.com/2018/02/23/dining/lamb-meatballs-recipe.html,412
5a902a4e10f40f00018c2a69,By MARK LANDLER,article,Trump Imposes More Sanctions On Pyongyang,"['Embargoes and Sanctions', 'North Korea', 'Nuclear Weapons', 'Trump, Donald J', 'United States International Relations', 'United States Politics and Government']",68,Washington,1,2018-02-23 14:50:50,Asia Pacific,"The action was a clear signal, near the end of an Olympic Games marked by a rapprochement on the Korean Peninsula, that his pressure campaign would not let up.",The New York Times,News,https://www.nytimes.com/2018/02/23/us/politics/trump-north-korea-sanctions.html,1337
5a90267b10f40f00018c2a61,By MARK MAZZETTI and MAGGIE HABERMAN,article,Trump Campaign Adviser  Pleads Guilty and Agrees To Assist Mueller Inquiry,"['Gates, Richard W III (1972- )', 'Russian Interference in 2016 US Elections and Ties to Trump Associates', 'Mueller, Robert S III', 'Special Prosecutors (Independent Counsel)', 'Manafort, Paul J', 'Trump, Donald J', 'United States Politics and Government', 'Money Laundering', 'Frauds and Swindling', 'Tax Evasion']",68,Washington,1,2018-02-23 14:34:30,Politics,"The plea deal could be a sign that Mr. Gates plans to share incriminating information against Paul Manafort, the former Trump campaign chairman, or other members of the campaign.",The New York Times,News,https://www.nytimes.com/2018/02/23/us/politics/rick-gates-guilty-plea-mueller-investigation.html,1447
5a90259b10f40f00018c2a5e,By STEFANOS CHEN,article,Downtown Brooklyn Gets a Luxury Tower With a Pool on Top,"['Real Estate and Housing (Residential)', 'Condominiums', 'Extell Development Co', 'Downtown Brooklyn (Brooklyn, NY)']",67,RealEstate,8,2018-02-23 14:30:47,Unknown,"Gary Barnett, the developer behind Manhattan’s most expensive tower, is starting his first project in Downtown Brooklyn, complete with rooftop pool.",The New York Times,News,https://www.nytimes.com/2018/02/23/realestate/downtown-brooklyns-next-luxury-tower.html,752
5a901e0a10f40f00018c2a41,By ADAM NAGOURNEY and MATT STEVENS,article,Unknown,[],68,National,0,2018-02-23 13:58:26,Unknown,"Friday: Candidates for governor spar in San Diego, a powerful state senator resigns, and a Riverside County native nabs ice hockey gold.",The New York Times,briefing,https://www.nytimes.com/2018/02/23/us/california-today-health-care-democrats.html,1069
5a901d9710f40f00018c2a40,By ISAAC OLIVER,article,"‘RuPaul’s Drag Race All Stars’: Season 3, Episode 5: Soup’s On!","['Television', ""RuPaul's Drag Race All Stars (TV Program)""]",66,Culture,0,2018-02-23 13:56:33,Television,"With only six queens left and the skill gaps narrowing, the next contestant to eliminate becomes less clear.",The New York Times,Review,https://www.nytimes.com/2018/02/23/arts/television/rupauls-drag-race-all-stars-recap-pop-art-ball.html,1214
5a9013e110f40f00018c2a22,By MALIN FEZEHAI,article,"At the ‘Hairdresser’s Fashion Week,’ Celebrating Black Beauty","['Hair', 'Blacks', 'Atlanta (Ga)', 'Conventions, Fairs and Trade Shows']",66,Styles,0,2018-02-23 13:15:06,Unknown,Meet the people who gather for the extravaganza known as the Bronner Bros. show in Atlanta.,The New York Times,News,https://www.nytimes.com/2018/02/23/style/black-women-hair-beauty.html,837
5a900bd210f40f00018c2a0f,By JAMES HILL,article,The Games’ Awkward Guest,['Olympic Games (2018)'],68,Sports,8,2018-02-23 12:40:46,Olympics,"Despite the country being barred from the Winter Games, Russian athletes and fans showed up and had a good time.",The New York Times,News,https://www.nytimes.com/2018/02/23/sports/olympics/russia-fans-athletes.html,404
5a8ffb8f10f40f00018c29de,By MICHAEL BARBARO,article,Unknown,"['Gun Control', 'Mental Health and Disorders', 'School Shootings and Armed Attacks', 'Trump, Donald J', 'Politics and Government']",68,Podcasts,0,2018-02-23 11:31:22,The Daily,"President Trump has focused on mental health, rather than weapons, after the mass shooting in Florida. But mental illness is rarely the cause of gun violence.",The New York Times,briefing,https://www.nytimes.com/2018/02/23/podcasts/the-daily/gun-access-mentally-ill.html,397
5a8ff97010f40f00018c29d6,By TARIQ PANJA,article,Bobsledder Is 2nd Russian to Fail Doping Test at Games,"['Doping (Sports)', 'Olympic Games (2014)', 'International Olympic Committee', 'Steroids', 'Bobsledding']",68,Sports,3,2018-02-23 11:22:20,Olympics,Nadezhda Sergeeva is the second Russian athlete at the Games to test positive for a banned substance. Will Russia get its flag back now?,The New York Times,News,https://www.nytimes.com/2018/02/23/sports/olympics/russian-bobsledder-fails-doping-test.html,678
5a8ff85e10f40f00018c29d1,By JULIET MACUR,article,A Goal and a Medal Resonate Beyond the Ice,"['Olympic Games (2018)', 'Hockey, Ice', 'Women and Girls', 'United States', 'Canada']",68,Sports,2,2018-02-23 11:17:45,Olympics,"Team U.S.A. won Olympic gold in women’s hockey for the first time since 1998. For the players, this was about more than their sport.",The New York Times,News,https://www.nytimes.com/2018/02/23/sports/olympics/united-states-womens-hockey.html,965
5a8ff44b10f40f00018c29c2,By JONATHAN WOLFE,article,Unknown,['New York City'],68,Metro,0,2018-02-23 11:00:18,Unknown,"Friday: The Worst Commute of the Week award, wet weather and a slew of film festivals.",The New York Times,briefing,https://www.nytimes.com/2018/02/23/nyregion/new-york-today-commutes-both-bad-and-good.html,1486
5a8ff44610f40f00018c29c0,By KAREN WEINTRAUB,article,Unknown,"['Viruses', 'Colds', 'Weather', 'Immune System', 'Influenza']",68,Well,4,2018-02-23 11:00:14,Unknown,A reader asks: Can you get sick just from sitting in an overly air-conditioned room or going out without a jacket? Or do you need to actually catch a virus?,The New York Times,News,https://www.nytimes.com/2018/02/23/well/can-being-cold-make-you-sick.html,444
5a8ff44210f40f00018c29bf,By LAUREN DePINO,article,"My Big Sister, the Wild One","['Families and Family Life', 'Music', 'Travel and Vacations', 'Philosophy']",67,Well,0,2018-02-23 11:00:10,Family,"Missy possesses an openness, a willingness to dive right in and live in the moment, while I find it hard to get out of my own head.",The New York Times,News,https://www.nytimes.com/2018/02/23/well/family/my-big-sister-the-wild-one.html,1048
5a8ff15710f40f00018c29ba,By TARA PARKER-POPE,article,It’s Not Training That Exhausts Cross-Country Skiers. It’s Eating.,"['Cross-Country Skiing', 'Diet and Nutrition', 'Olympic Games (2018)']",68,Sports,2,2018-02-23 10:47:46,Olympics,"Cross-country skiers require, on average, more daily calories than any other type of athlete. But the constant need to eat can take over their lives.",The New York Times,News,https://www.nytimes.com/2018/02/23/sports/olympics/cross-country-skiing-food.html,1526
5a8ff0cc10f40f00018c29b8,By MICHELLE GOLDBERG,article,Unknown,"['Conflicts of Interest', 'United States Politics and Government', 'Federal Taxes (US)', 'Ethics and Official Misconduct', 'Law and Legislation', 'Constitution (US)', 'Corruption (Institutional)', 'Republican Party', 'Trump, Donald J', 'Trump, Donald J Jr', 'Shulkin, David J', 'Kushner, Jared', 'Pruitt, Scott']",68,OpEd,0,2018-02-23 10:45:27,Unknown,"Someday, hopefully, we can undo this president’s corruption.",The New York Times,Op-Ed,https://www.nytimes.com/2018/02/23/opinion/trump-agenda-corruption.html,1003
5a8ff0cc10f40f00018c29b7,By FRANK BRUNI,article,Am I Going Blind?,"['Eyes and Eyesight', 'Blindness']",68,OpEd,1,2018-02-23 10:45:26,Sunday Review,My eyesight is in jeopardy. But I see some things more clearly than ever.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/23/opinion/eyesight-going-blind.html,2551
5a8ff0cb10f40f00018c29b6,By ROGER COHEN,article,"John Kelly, the Trump Secret Sharer","['Kelly, John F (1950- )', 'Trump, Donald J', 'United States Politics and Government']",68,OpEd,22,2018-02-23 10:45:26,Unknown,The terrible compromises of serving Trump.,The New York Times,Op-Ed,https://www.nytimes.com/2018/02/23/opinion/john-f-kelly-trump-porter.html,839
5a8fed3d10f40f00018c29ac,By CAROLINE CROSSON GILPIN,article,Teaching With: ‘Animated Life: Coelacanth’,[],63,Learning,0,2018-02-23 10:30:03,Unknown,"A filmmaker celebrates the discovery of the coelacanth, the fossil-like fish time left behind.",The New York Times,News,https://www.nytimes.com/2018/02/23/learning/teaching-with-animated-life-coelacanth.html,524
5a8fe6c810f40f00018c2991,By BROOKE LEA FOSTER,article,Suburban Idyll,"['Real Estate and Housing (Residential)', 'Montclair (NJ)', 'Maplewood (NJ)', 'Suburbs', 'Dobbs Ferry (NY)', 'Hastings-on-Hudson (NY)', 'Tarrytown (NY)', 'Irvington (NY)', 'Ardsley (NY)']",68,RealEstate,1,2018-02-23 10:02:42,Unknown,"Once you have decided it’s time to move out of the city, how do you figure out which suburb will suit you best?",The New York Times,News,https://www.nytimes.com/2018/02/23/realestate/comparing-suburbs-montclair-in-new-jersey-vs-dobbs-ferry-in-new-york.html,2437
5a8fe66c10f40f00018c2990,By KATHARINE Q. SEELYE,article,"Life on an Island: Silence, Beauty  And a Month’s Wait for the Ferry","['Maine', 'Matinicus (Me)', 'Winter (Season)', 'Islands', 'Rural Areas', 'Population', 'Lobsters', 'Penobscot Bay (Me)', 'Gulf of Maine', 'vis-photo']",68,National,11,2018-02-23 10:01:09,Unknown,"On remote islands off the coast of Maine, small bands of residents stay through the long winter. They embrace the emptiness and a frontier sensibility.",The New York Times,News,https://www.nytimes.com/2018/02/23/us/islands-maine-winter.html,1376
5a8fe66b10f40f00018c298f,By NEIL IRWIN,article,Why a Few Rain Clouds Started the Markets Convulsing,"['United States Economy', 'Inflation (Economics)', 'Interest Rates', 'Stocks and Bonds']",68,Business,3,2018-02-23 10:01:07,Unknown,"To understand the wild swings on Wall Street, consider a farm town, a long drought and the cost of flood insurance.",The New York Times,News,https://www.nytimes.com/2018/02/23/upshot/why-markets-have-gotten-so-jumpy.html,1020
5a8fe65c10f40f00018c2985,By GIOVANNI RUSSONELLO,article,Trevor Noah Ridicules Marco Rubio After a Combative Town Hall,"['Rubio, Marco', 'Noah, Trevor (1984- )', 'Colbert, Stephen', 'Kimmel, Jimmy', 'The Daily Show with Trevor Noah (TV Program)', 'Jimmy Kimmel Live (TV Program)', 'Late Show with Stephen Colbert (TV Program)']",63,Culture,0,2018-02-23 10:00:45,Television,"“Maybe bullying isn’t that bad after all,” Noah said of the Florida senator’s grilling over gun control by students from Marjory Stoneman Douglas High School.",The New York Times,News,https://www.nytimes.com/2018/02/23/arts/television/trevor-noah-marco-rubio-town-hall.html,725
